ID,Ref_code,Precio,Ubicacion,Ciudad,Habitaciones,Banos,Superficie,Planta,Link,Portal_web,Fecha
252,162994563,1900,Ciutat Vella,Barcelona,2,2,80,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/162994563/d,2022-04-03
253,162994409,7200,Les Corts,Barcelona,5,5,200,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-piscina-no-amueblado/162994409/d,2022-04-03
254,162992521,1650,Gràcia,Barcelona,2,2,137,8ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/162992521/d,2022-04-03
255,162991906,1500,Sants - Montjuïc,Barcelona,3,2,72,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/162991906/d,2022-04-03
256,162991749,1815,Eixample,Barcelona,2,2,80,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/162991749/d,2022-04-03
257,162991558,3000,Eixample,Barcelona,3,2,90,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado-se-aceptan-mascotas-piscina/162991558/d,2022-04-03
258,162990174,1200,Sarrià - Sant Gervasi,Barcelona,2,1,75,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/162990174/d,2022-04-03
259,162989825,1350,Eixample,Barcelona,1,1,45,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado-se-aceptan-mascotas/162989825/d,2022-04-03
260,162988035,2500,Sarrià - Sant Gervasi,Barcelona,5,2,120,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-jardin-terraza-ascensor-se-aceptan-mascotas-no-amueblado/162988035/d,2022-04-03
261,162982148,1395,Sarrià - Sant Gervasi,Barcelona,1,1,50,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-se-aceptan-mascotas/162982148/d,2022-04-03
262,162941357,1380,Les Corts,Barcelona,3,2,123,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado/162941357/d,2022-04-03
263,162975854,2250,Dúplex en Gràcia,Barcelona,4,3,147,Terraza,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-zona-comunitaria-patio-piscina/162975854/d,2022-04-03
264,162974548,2400,Ático en Horta - Guinardó,Barcelona,3,2,155,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-amueblado/162974548/d,2022-04-03
265,162973476,1800,Eixample,Barcelona,2,1,58,Entresuelo,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/162973476/d,2022-04-03
266,162973054,1800,Horta - Guinardó,Barcelona,3,2,68,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/162973054/d,2022-04-03
267,162970167,2100,Ciutat Vella,Barcelona,2,2,90,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/162970167/d,2022-04-03
268,162969587,1400,Eixample,Barcelona,3,2,85,Calefacción,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion/162969587/d,2022-04-03
269,162968963,15000,Eixample,Barcelona,3,3,238,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-amueblado/162968963/d,2022-04-03
270,162965089,2500,Les Corts,Barcelona,3,2,90,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/162965089/d,2022-04-03
271,162962263,1950,Sant Martí,Barcelona,3,2,90,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/162962263/d,2022-04-03
272,162961717,2050,Sant Martí,Barcelona,3,2,90,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/162961717/d,2022-04-03
273,162961705,2150,Sant Martí,Barcelona,3,2,130,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/162961705/d,2022-04-03
274,162961606,1100,Sant Martí,Barcelona,1,1,40,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/162961606/d,2022-04-03
275,162960174,2500,Apartamento en Eixample,Barcelona,3,1,130,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/162960174/d,2022-04-03
276,162959777,1200,Sant Andreu,Barcelona,3,1,80,10ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/162959777/d,2022-04-03
277,162959444,650,Ciutat Vella,Barcelona,1,1,45,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/amueblado/162959444/d,2022-04-03
278,162958894,1400,Apartamento en Ciutat Vella,Barcelona,2,1,88,NA,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/barri-gotic/162958894/d,2022-04-03
279,162957814,3600,Ciutat Vella,Barcelona,320,Principal,Ascensor,Calefacción,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/162957814/d,2022-04-03
280,162956740,860,Sants - Montjuïc,Barcelona,3,1,68,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor/162956740/d,2022-04-03
281,162954114,1250,Sants - Montjuïc,Barcelona,3,2,90,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-trastero-ascensor-patio/162954114/d,2022-04-03
282,162952030,2750,Eixample,Barcelona,2,2,140,9ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-amueblado-internet/162952030/d,2022-04-03
283,162951507,1100,Sants - Montjuïc,Barcelona,4,2,82,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor/162951507/d,2022-04-03
284,162949539,6000,Eixample,Barcelona,4,3,250,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/162949539/d,2022-04-03
285,162949514,3321,Sarrià - Sant Gervasi,Barcelona,3,2,123,Parking,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-zona-comunitaria-piscina-parking-piscina-no-amueblado/162949514/d,2022-04-03
286,162949509,3648,Sarrià - Sant Gervasi,Barcelona,4,2,124,Parking,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-zona-comunitaria-piscina-parking-piscina-no-amueblado/162949509/d,2022-04-03
287,162948496,6470,Eixample,Barcelona,4,3,230,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/162948496/d,2022-04-03
288,162944047,2300,Eixample,Barcelona,2,2,100,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/162944047/d,2022-04-03
289,162941261,3300,Sarrià - Sant Gervasi,Barcelona,5,3,185,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-terraza-ascensor-no-amueblado/162941261/d,2022-04-03
290,162940525,850,Ciutat Vella,Barcelona,1,1,50,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/162940525/d,2022-04-03
291,162940311,1800,Apartamento en Eixample,Barcelona,2,1,60,Entresuelo,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/162940311/d,2022-04-03
292,162939312,2000,Ciutat Vella,Barcelona,2,2,80,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/162939312/d,2022-04-03
293,162937211,2800,Sant Martí,Barcelona,3,2,90,9ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-se-aceptan-mascotas-piscina-no-amueblado/162937211/d,2022-04-03
294,162937101,3445,Sarrià - Sant Gervasi,Barcelona,4,2,129,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-piscina-no-amueblado/162937101/d,2022-04-03
295,162936160,1000,Sant Martí,Barcelona,3,1,60,Entresuelo,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-patio-amueblado/162936160/d,2022-04-03
296,162936155,1700,Eixample,Barcelona,3,2,85,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-jardin-ascensor-patio-piscina-amueblado-se-aceptan-mascotas/162936155/d,2022-04-03
297,162935441,1300,Sarrià - Sant Gervasi,Barcelona,2,2,53,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-se-aceptan-mascotas-no-amueblado/162935441/d,2022-04-03
298,162933747,6500,Sarrià - Sant Gervasi,Barcelona,3,3,250,Terraza,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-amueblado/162933747/d,2022-04-03
299,162933720,12000,Les Corts,Barcelona,9,9,1100,Piscina,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-trastero-piscina-amueblado-se-aceptan-mascotas/162933720/d,2022-04-03
300,162932419,2200,Sant Martí,Barcelona,2,2,137,Bajos,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-jardin-no-amueblado/162932419/d,2022-04-03
301,162932268,1600,Sarrià - Sant Gervasi,Barcelona,2,1,73,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/162932268/d,2022-04-03
302,162929608,1200,Sants - Montjuïc,Barcelona,2,2,63,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/162929608/d,2022-04-03
303,162929598,875,Sants - Montjuïc,Barcelona,1,1,60,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/162929598/d,2022-04-03
304,162929596,1200,Ciutat Vella,Barcelona,2,1,60,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/162929596/d,2022-04-03
305,162927999,1700,Apartamento en Ciutat Vella,Barcelona,1,4,80,Bajos,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-piscina-amueblado-se-aceptan-mascotas-piscina/162927999/d,2022-04-03
306,162927997,1500,Sarrià - Sant Gervasi,Barcelona,2,1,80,Terraza,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-se-aceptan-mascotas-no-amueblado/162927997/d,2022-04-03
307,162923592,4500,Ático en Sarrià - Sant Gervasi,Barcelona,2,1,105,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/162923592/d,2022-04-03
308,162923589,2750,Apartamento en Ciutat Vella,Barcelona,2,2,93,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/162923589/d,2022-04-03
309,162923588,2400,Ático en Horta - Guinardó,Barcelona,4,3,230,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-amueblado/162923588/d,2022-04-03
310,162923575,2600,Apartamento en Eixample,Barcelona,1,1,80,6ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/162923575/d,2022-04-03
311,162923555,2300,Apartamento en Ciutat Vella,Barcelona,1,1,75,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/162923555/d,2022-04-03
312,162923551,2950,Apartamento en Sarrià - Sant Gervasi,Barcelona,5,3,257,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor/162923551/d,2022-04-03
313,162918137,2250,Eixample,Barcelona,4,3,134,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor/162918137/d,2022-04-03
314,162914979,625,Ciutat Vella,Barcelona,1,24,2ª,NA,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/amueblado/162914979/d,2022-04-03
315,162581201,1100,Sarrià - Sant Gervasi,Barcelona,2,1,89,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado/162581201/d,2022-04-03
316,162908571,1450,Ciutat Vella,Barcelona,3,2,85,Calefacción,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television/162908571/d,2022-04-03
317,162904732,1290,Nou Barris,Barcelona,2,1,125,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-patio-no-amueblado/162904732/d,2022-04-03
318,162904725,1080,Sarrià - Sant Gervasi,Barcelona,4,2,123,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/162904725/d,2022-04-03
319,162900195,2000,Apartamento en Eixample,Barcelona,3,2,75,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/162900195/d,2022-04-03
320,162898519,2500,Eixample,Barcelona,1,1,65,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-amueblado/162898519/d,2022-04-03
321,162898254,2160,Sarrià - Sant Gervasi,Barcelona,3,2,153,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-ascensor-patio-amueblado-internet/162898254/d,2022-04-03
322,162893672,2750,Ciutat Vella,Barcelona,2,2,102,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-se-aceptan-mascotas-internet/162893672/d,2022-04-03
323,162887264,2995,Eixample,Barcelona,4,3,220,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/162887264/d,2022-04-03
324,162886496,3100,Sarrià - Sant Gervasi,Barcelona,4,3,182,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-parking-no-amueblado/162886496/d,2022-04-03
325,162883665,1080,Gràcia,Barcelona,1,1,70,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/162883665/d,2022-04-03
326,162881097,2700,Sarrià - Sant Gervasi,Barcelona,3,2,180,7ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/162881097/d,2022-04-03
327,162872091,1400,Eixample,Barcelona,2,2,66,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/162872091/d,2022-04-03
328,162871907,2300,Sarrià - Sant Gervasi,Barcelona,4,3,170,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-terraza-ascensor-no-amueblado/162871907/d,2022-04-03
329,162871050,2300,Eixample,Barcelona,2,1,70,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/162871050/d,2022-04-03
330,162861965,2550,Sarrià - Sant Gervasi,Barcelona,3,2,104,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/162861965/d,2022-04-03
331,162790503,1800,Sarrià - Sant Gervasi,Barcelona,3,2,137,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/162790503/d,2022-04-03
332,162853461,1700,Sants - Montjuïc,Barcelona,4,2,113,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/162853461/d,2022-04-03
333,162852287,1900,Eixample,Barcelona,2,1,75,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/162852287/d,2022-04-03
334,162849480,2100,Sant Martí,Barcelona,2,2,140,Bajos,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-jardin-se-aceptan-mascotas-no-amueblado/162849480/d,2022-04-03
335,162843961,890,Sants - Montjuïc,Barcelona,3,1,70,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor/162843961/d,2022-04-03
336,162833184,930,Ciutat Vella,Barcelona,1,1,65,Balcón,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/amueblado/162833184/d,2022-04-03
337,162832272,1400,Les Corts,Barcelona,4,2,104,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/162832272/d,2022-04-03
338,162827016,1100,Sant Andreu,Barcelona,3,1,70,2ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/162827016/d,2022-04-03
339,162822794,1500,Eixample,Barcelona,3,2,122,Entresuelo,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor/162822794/d,2022-04-03
340,162821063,1600,Ciutat Vella,Barcelona,3,1,65,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/162821063/d,2022-04-03
341,162820289,1450,Ciutat Vella,Barcelona,3,1,67,Terraza,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-amueblado/162820289/d,2022-04-03
342,162820287,1250,Sants - Montjuïc,Barcelona,2,1,50,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-ascensor-amueblado/162820287/d,2022-04-03
343,162818246,13500,Casa o chalet en Sarrià - Sant Gervasi,Barcelona,5,6,413,Terraza,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-piscina-amueblado/162818246/d,2022-04-03
344,162813997,1200,Ático en Les Corts,Barcelona,1,1,45,7ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/162813997/d,2022-04-03
345,162805794,1550,Ciutat Vella,Barcelona,2,1,45,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television-internet/162805794/d,2022-04-03
346,162805747,1400,Eixample,Barcelona,1,1,53,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-amueblado-television-internet/162805747/d,2022-04-03
347,162803776,3600,Les Corts,Barcelona,4,3,149,9ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-se-aceptan-mascotas-no-amueblado/162803776/d,2022-04-03
348,162799776,900,Gràcia,Barcelona,3,1,77,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-patio/162799776/d,2022-04-03
349,162729140,6000,Casa o chalet en Les Corts,Barcelona,5,4,300,Terraza,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-no-amueblado/162729140/d,2022-04-03
350,162719278,760,Loft en Eixample,Barcelona,1,1,40,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/162719278/d,2022-04-03
351,162721509,6700,Sarrià - Sant Gervasi,Barcelona,5,4,334,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-ascensor-no-amueblado/162721509/d,2022-04-03
352,148799302,895,Ciutat Vella,Barcelona,1,1,34,Balcón,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado-television-se-aceptan-mascotas/148799302/d,2022-04-03
353,162538427,925,Sants - Montjuïc,Barcelona,3,2,74,Terraza,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-jardin-terraza-trastero/162538427/d,2022-04-03
354,162537602,2200,Eixample,Barcelona,3,2,104,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-ascensor-amueblado/162537602/d,2022-04-03
355,162533676,6500,Eixample,Barcelona,4,4,295,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/162533676/d,2022-04-03
356,162624505,248000,Ciutat Vella,Barcelona,3,1,86,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/162624505/d,2022-04-03
357,162525676,1950,Sarrià - Sant Gervasi,Barcelona,3,2,86,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-internet/162525676/d,2022-04-03
358,162769666,1180,Ciutat Vella,Barcelona,2,1,65,Aire,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/162769666/d,2022-04-03
359,161736426,646,Ciutat Vella,Barcelona,1,1,58,5ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/el-raval/161736426/d,2022-04-03
360,162603938,3000,Les Corts,Barcelona,4,2,182,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-parking-ascensor-patio-no-amueblado/162603938/d,2022-04-03
361,162756468,2500,Sarrià - Sant Gervasi,Barcelona,3,2,98,7ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-piscina-no-amueblado/162756468/d,2022-04-03
362,162756433,2300,Sarrià - Sant Gervasi,Barcelona,2,2,90,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-piscina-no-amueblado/162756433/d,2022-04-03
363,162756381,2400,Sarrià - Sant Gervasi,Barcelona,3,2,91,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/162756381/d,2022-04-03
364,162755989,2300,Sarrià - Sant Gervasi,Barcelona,3,2,91,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/162755989/d,2022-04-03
365,162755871,2200,Sarrià - Sant Gervasi,Barcelona,2,2,90,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-no-amueblado/162755871/d,2022-04-03
366,162508241,793,Eixample,Barcelona,2,1,50,6ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/162508241/d,2022-04-03
367,162745362,3300,Sarrià - Sant Gervasi,Barcelona,4,3,159,1ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-no-amueblado/162745362/d,2022-04-03
368,162561157,950,Estudio en Sarrià - Sant Gervasi,Barcelona,1,21,Ascensor,Calefacción,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado-se-aceptan-mascotas/162561157/d,2022-04-03
369,162732326,3300,Sarrià - Sant Gervasi,Barcelona,3,4,250,3ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-ascensor-amueblado/162732326/d,2022-04-03
370,162732242,18000,Casa o chalet en Les Corts,Barcelona,6,5,700,Terraza,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-piscina-amueblado/162732242/d,2022-04-03
371,162630994,2450,Eixample,Barcelona,3,2,137,4ª,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television-internet/162630994/d,2022-04-03
372,163060876,850,Horta - Guinardó,Barcelona,2,1,49,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-se-aceptan-mascotas/163060876/d,2022-04-03
373,163053215,2100,Apartamento en Eixample,Barcelona,2,1,66,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-ascensor-amueblado-piscina/163053215/d,2022-04-03
374,163053201,1612,Apartamento en Sants - Montjuïc,Barcelona,2,1,55,Ascensor,Fotocasa,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-amueblado-piscina/163053201/d,2022-04-03
